4149,5991
2352,3575
2543,242
2196,1545
4551,1586
4374,1541
2277,948
4569,2252
5688,3356
4481,2618
2600,4115
4200,4671
5470,5864
5792,3219
1628,6033
2857,5947
5500,3384
3865,240
464,4188
2501,5093
3910,948
1757,2806
4500,3452
2853,5154
4565,1935
3202,4532
1648,842
5474,3184
579,4460
4047,2534
108,4498
3119,4283
4822,1507
1135,5663
1366,5073
460,3898
5928,1194
712,3626
3138,5268
5973,3139
3728,5285
1174,993
6026,542
6087,3858
2771,1088
6111,4176
4662,4738
2569,5275
1168,2374
121,5136
2146,4495
652,3891
4961,1472
5443,4180
2934,4069
4516,1643
4647,656
1358,1789
525,119
3692,276
2321,5459
2953,2359
1833,4418
4192,823
1238,1792
769,2936
615,467
480,6036
365,4174
1488,4424
5639,4979
5477,2214
1329,6096
5243,1959
3658,2261
5297,3285
5532,205
5243,6075
5928,4180
2735,5080
5574,5433
5004,3794
1315,930
4078,4796
4393,1132
2253,1933
5534,4258
5246,4937
1771,16
3509,2
454,5265
2840,5828
4413,562
5779,3961
2802,4907
4112,5559
2186,3388
2964,5872
777,676
3849,2201
6028,5403
3632,5297
2284,5136
2815,4709
5774,522
813,4584
4288,5278
2542,3652
5335,3508
1715,5932
2818,1540
4593,797
1424,3976
5594,5685
5135,3699
4854,4108
4586,150
2394,668
5180,5144
3968,240
243,5277
2736,1148
3425,5483
1983,4825
3926,704
3607,5584
4260,2247
1519,5427
682,4808
1858,4762
3270,1512
2726,6058
4200,1994
4193,512
2916,5355
2782,4652
1635,2467
3022,3583
2043,4356
4822,1380
1753,5149
419,2092
1346,232
4243,725
301,3053
63,5729
888,2061
1633,426
521,4751
3258,4173
5667,3192
3830,3607
1828,5015
2079,1357
4507,860
4783,4254
265,3041
1007,1677
393,2509
2993,3722
4229,1387
4060,3936
713,3838
6043,3466
1706,2139
5532,1172
3680,1798
441,5521
921,4645
4376,5814
4940,2209
5858,3451
3572,1699
2077,2742
5032,436
1040,2382
2088,4767
2445,5776
4569,2916
5337,4564
4902,2077
5940,4729
5653,4122
1909,4361
1674,260
3690,4128
561,2215
4515,4671
5341,586
3117,3821
3040,5848
5396,2902
206,5757
5544,2313
408,355
1152,3070
1346,113
5132,188
4107,5381
849,3031
4031,1851
471,2542
3585,3526
3989,5634
1302,676
3302,512
3502,4741
5771,325
3723,683
165,4291
113,1214
665,4507
3601,2959
4683,2913
700,4495
4525,2654
5202,4354
3468,117
3202,6068
4723,754
4114,3643
3872,5674
4686,839
4457,2211
4095,5273
5025,3835
1285,1912
2969,1144
5738,4740
4341,2346
4538,2599
1983,3189
2756,3497
5094,2738
5831,5929
5784,1730
3190,4512
3756,4055
806,3246
4899,971
5834,290
1881,4770
2253,4727
4341,4870
3391,5097
538,1005
5887,703
3564,5692
3045,1809
753,4204
2756,5013
975,2280
2786,4191
3280,2287
4380,2040
4353,2954
3518,5634
5105,172
4459,117
369,937
5578,4921
3198,5374
212,2693
224,3478
1472,3071
490,3443
1751,3708
5943,5080
2735,4456
5206,1584
1328,1437
1073,2309
454,1590
1558,2459
371,850
3291,5281
1456,698
5104,5510
2284,143
3832,2318
773,2727
5660,2998
189,449
4145,5886
3833,3792
3453,4391
490,2243
5098,333
1653,691
5841,3358
1264,1684
2250,3625
3819,1364
568,2786
3104,5339
2794,4697
3551,655
3010,752
4385,2334
3493,5704
5289,6015
4401,1195
953,4359
2304,5334
2553,3276
1707,625
750,2958
1757,2291
1894,3892
180,165
203,5969
4644,5654
1471,372
1637,2035
4308,4276
4347,1490
3118,1418
5910,4783
686,1805
203,578
3490,4733
2377,288
1084,3845
5657,4137
1375,946
4099,5811
3267,4148
452,2538
4370,3576
5403,3112
3977,1136
5237,3999
953,4335
4787,5731
4095,2958
4629,4609
3898,836
3292,5078
4899,2075
2636,2312
3188,1632
5738,1234
2682,4480
975,4931
632,4435
783,3058
4803,5539
2028,4476
3703,1748
4204,2557
596,3649
2472,5167
1904,5059
2934,3440
2797,3138
4020,132
1491,1575
5549,5363
5189,5201
4973,987
5796,179
2196,4403
3874,740
4679,1088
911,5582
5949,338
3066,3797
4687,5384
5022,228
5797,2097
5111,2683
60,661
2578,2251
5492,216
2632,6039
4632,2017
5173,4638
5818,2428
1285,1601
5986,2759
4565,4740
2330,3206
2000,2615
2019,1392
5688,1453
5276,4817
5897,208
1000,2320
5753,644
5586,822
565,5974
4910,1559
1707,6076
3508,6
1269,2482
3117,2308
1486,4063
1051,3295
4423,1901
1335,1061
3270,4135
3522,2088
4402,2197
3763,4064
4218,2074
5542,2856
4437,2942
5104,3607
3533,129
3151,3956
533,3364
4393,2949
2628,4768
1960,4432
5428,652
1427,1045
4399,4203
3250,2795
5400,4382
2719,334
4299,2248
3157,2945
3608,4585
2726,621
6069,6061
6011,5090
3487,173
846,266
4284,4547
1427,2057
5173,5081
4404,2135
1151,2664
4145,6102
1238,3931
3977,4807
1567,3650
4694,810
6108,4886
3046,3050
3904,5927
3810,866
1207,871
2319,1718
1301,570
5329,5305
5157,4817
4690,2232
2237,4376
2943,4917
335,2453
2735,1160
166,4349
5393,4769
471,3741
570,1144
799,1848
3759,6102
3225,1861
769,3732
3930,111
1479,3170
5382,4536
2446,2097
3270,5562
3786,3131
4263,1147
4380,4126
4824,742
5210,5037
5982,2344
914,159
3783,5059
5405,3954
147,3262
3308,739
981,4255
5832,309
346,5379
5104,1942
5874,1753
3201,3239
2149,2540
5049,5578
3660,4578
6114,4082
1668,5090
4145,3999
3950,3288
2476,4513
561,3731
3112,2898
3035,2676
2957,2451
4135,3385
3236,357
2368,1360
1983,4990
5771,3902
2271,1637
1787,5666
4384,5924
4890,4629
3292,2496
3284,327
2583,1391
1847,2471
3202,2195
2260,5469
5713,3699
201,206
4747,626
4665,137
5362,1017
209,1526
4360,3726
2219,5322
1600,3619
2062,3682
5684,5923
2237,3997
5057,4278
1152,4117
111,3050
4008,3423
4775,1339
295,1554
3880,2804
4273,1886
4135,2617
3638,2779
4110,2795
4579,268
3904,5880
5004,2320
4885,1669
5096,4567
1568,2471
4161,1764
4893,6022
3270,4821
3415,752
2939,3059
981,3888
1762,875
4212,4877
2768,3241
3528,943
673,4077
2943,623
5910,3295
1359,2833
1060,6064
4384,6070
2965,2015
5481,3273
5644,2455
5213,4772
1609,3536
4481,2395
4066,1545
3493,2619
3517,1138
4892,529
5103,850
5566,3387
5796,4402
3118,2417
970,279
2831,5695
3633,5112
5887,552
988,3489
2677,1732
980,4870
5047,1358
807,3584
4036,4037
927,5314
4225,4612
6114,5079
2136,3239
5644,5960
4304,2270
2211,6005
335,2991
5546,3695
1873,315
29,1496
3430,3439
912,4090
1851,5720
5098,4700
809,880
157,2997
980,1984
2140,4395
2460,2989
1119,4056
3364,2791
3743,3051
2680,5482
4930,565
3814,4352
644,4364
314,780
1134,3552
5852,1580
109,1789
1929,1541
4973,3756
3481,789
3912,5520
2194,5051
3002,5568
5580,2298
498,4781
4686,3404
5729,2438
615,3993
3611,3686
2053,2463
2247,1726
5609,2740
2380,1566
3494,1739
849,3265
4531,1034
5973,4980
233,2785
730,3907
2975,2715
3467,5622
4905,2959
980,1383
3494,234
6058,1512
4919,137
4197,4765
2423,862
4387,2253
4677,24
5242,409
2283,4332
4930,4829
598,279
4695,4512
3042,5955
1628,5538
2140,4469
5533,3425
985,1072
3656,1614
1960,5122
4146,106
4248,303
3579,5767
4707,3809
2110,268
822,92
3280,2276
1574,64
992,2459
3778,2536
4630,1406
1847,2674
3690,2585
4054,4764
4711,2322
4380,2541
3666,2779
449,1118
2152,657
1315,3583
1065,226
3120,1142
547,1448
5152,2295
5164,5996
1585,2131
3983,2080
677,2246
1567,2157
1329,954
2348,2846
3756,1600
1258,638
3157,1070
4569,2202
5622,3157
765,140
5611,3445
622,323
3292,3963
3107,2496
3378,4210
3186,4563
598,3538
4105,1543
5377,2881
5323,4165
1663,585
273,555
1694,5694
3881,2226
456,4830
5041,3534
5657,4783
4798,2095
2904,3770
203,2860
4273,4369
2485,6004
5332,3295
5849,3163
601,5952
111,4646
5841,3650
2152,2689
2245,2824
403,2268
3066,4673
3654,4768
3826,1821
4007,2475
3857,3367
202,624
927,3668
5596,5165
332,1272
2506,560
243,5880
352,1759
882,4372
1906,3137
5869,2861
5625,4912
212,5950
490,542
3270,499
987,1882
4185,365
4492,4109
371,1604
4141,2500
5208,6070
1198,3263
6,2086
5408,263
5739,4921
1698,29
3014,5138
2042,2252
507,987
5750,2382
4969,4977
1946,3082
5906,2262
5515,640
689,5817
3461,4096
2205,4999
1486,1138
6072,2956
4295,2751
3778,2498
3278,892
5410,3458
2457,5750
4665,126
2590,3428
1573,2537
2237,3195
563,5121
2736,4117
1621,1562
3275,516
3949,4017
5147,3399
486,3087
1787,2248
4831,140
89,2143
5651,4485
3549,2591
1115,352
330,4650
5583,4721
3581,4009
3089,561
3633,4430
486,3220
1976,5857
3487,399
2401,5017
3113,1003
511,5710
1611,1438
822,5524
2660,708
2474,289
1244,5995
3358,2758
5928,136
3400,4063
2967,5241
3579,2254
2205,3841
1096,5620
383,3601
1112,2568
1795,2834
5540,873
4964,1090
3416,2248
4582,1836
2531,2013
4946,3128
4246,4308
2944,611
3400,2747
5899,4406
1086,757
5558,1285
2079,5287
2875,3959
3391,1500
1533,4374
3050,1597
735,15
5485,2348
2219,3811
3656,5180
2405,5923
1191,2870
2088,3954
337,6104
3042,5614
5146,3475
5312,3881
1998,919
1178,506
4655,4944
1964,815
3910,3510
5986,747
3199,1041
4229,482
5833,2410
2342,3348
1646,5602
5744,5738
4373,4769
1147,3523
5785,2032
2506,3697
5261,476
4317,1757
3756,4537
4243,3294
3067,4303
4582,4961
2547,5235
2682,3198
2476,1206
2380,3415
201,210
1320,431
5611,5006
3937,3318
3046,5433
3117,1047
4814,2178
5216,2896
2697,2918
4961,2044
1985,4220
1119,5978
5812,5354
5980,128
2457,5778
4904,3053
5326,5270
5264,413
1855,6075
989,1803
5089,5686
287,3845
1406,2055
4328,5101
2832,2039
4054,564
4855,4449
1230,3370
1969,204
4371,4730
4174,712
1149,2312
3117,768
4308,167
2836,2594
4639,5962
5600,1801
2818,5149
5532,5991
4940,1006
736,703
4727,3225
5240,5924
1242,4307
5750,5083
2809,1193
1857,4984
3181,4022
5194,5932
12,4567
458,3140
3138,1053
2035,4270
2753,5049
3516,1929
2972,1333
1621,4772
840,4083
922,638
5583,1791
5506,2743
2152,2445
5451,5380
5749,5407
4809,1803
1983,375
6034,3812
1771,4904
2603,2027
2384,1221
3280,1250
858,5465
3857,1757
1293,5701
2298,500
3954,969
4642,446
1650,2258
3235,394
2739,4038
684,2257
4524,1786
3587,859
3910,1228
682,2517
1893,3333
5063,4772
5561,2332
5029,2066
4008,4025
5195,1140
415,2311
2420,1522
575,3715
1359,5587
3361,167
5766,3755
3598,2798
1466,4789
5503,2625
2628,5735
3881,4751
179,5355
111,4784
4331,3769
3416,1318
3868,44
4335,126
4350,5143
5096,5015
5848,703
5167,144
4236,2344
6103,4955
2597,3790
4371,4808
5690,2211
5690,1113
2464,628
857,5174
5691,5805
5431,1952
1301,3646
3030,3477
4540,1165
1961,1272
3990,4077
5684,5539
5485,3964
3379,719
2314,6060
1889,4692
43,1248
3417,4443
777,1155
294,5393
2916,5669
5461,3107
2227,668
628,4135
5896,5238
560,478
3184,2322
3090,5221
5147,1968
5240,3770
835,2926
1702,3928
2268,3892
3802,1687
3700,1799
4832,1959
2502,5475
2650,940
2423,4436
2772,4476
1315,782
3458,1125
1671,6096
5129,1398
3026,2845
4498,4887
2781,941
2303,3404
4864,4590
1076,4083
4013,2680
4864,3018
796,4550
1178,5387
5784,1127
5202,5868
3493,1395
3506,679
3010,1977
609,3599
4393,371
5438,1391
4382,2392
5772,623
4979,4119
178,2513
2818,1297
5648,294
3202,4653
1562,4528
463,4091
2338,2358
3500,4605
2068,4455
5715,5844
1350,233
2910,3217
5322,1572
5443,1667
934,1469
1225,4115
3169,2633
3084,5725
2628,1178
1218,4014
1361,4663
5642,1261
4693,557
3499,5427
853,587
4001,1460
4382,890
3027,4156
4249,4571
5584,5810
3608,1489
5492,226
3159,3525
3144,4481
4342,2880
5755,2759
1654,6084
6041,3397
1920,2899
2097,1577
5515,5597
1909,6033
1463,5211
3078,3171
3787,4387
3797,1328
2299,1233
2865,337
1674,223
2155,1840
3118,2750
3692,2783
208,1159
2309,5394
3916,1600
1402,2223
6051,3201
3250,5256
4146,5259
891,1841
5705,3063
756,2192
1615,5566
5642,3372
2984,165
3954,1569
3975,2957
3030,1975
5194,3702
748,2575
3868,504
1094,4388
4013,3902
2425,4577
5544,3803
3088,1311
3391,799
1212,2658
2991,5115
5874,4387
4973,3992
1848,922
1209,4845
5488,594
324,6110
1073,3757
5684,69
5598,894
5835,688
1990,1710
2737,3882
5515,491
4597,1044
41,2958
2269,2784
2233,3366
1846,3368
3356,3523
1511,563
4955,206
5834,4918
2548,3127
1869,3979
4236,3666
1133,1270
849,2025
6055,4258
2130,4081
5627,1601
3120,2134
334,5021
6015,2258
3518,658
1065,869
3426,3858
3549,140
3656,3964
1801,1590
898,367
4695,2880
3250,1802
5661,5741
5177,3605
5857,4901
5207,2962
5191,5747
931,4413
5299,604
2294,5123
662,1228
2271,5650
1450,3602
6118,2757
4724,6020
5254,1119
1795,5275
5164,627
4316,1817
4672,5671
2134,424
5832,4557
2976,738
60,3826
4776,3996
5517,393
1400,2042
5554,1436
2119,5973
2496,1153
3785,28
758,2031
631,1061
2411,4727
657,4955
1076,5155
4338,5170
5062,2751
4864,5982
2936,1612
6061,4316
1005,1648
5102,968
570,846
643,1396
2038,1463
1167,1338
4813,5267
5477,2950
3332,2128
4185,2729
3117,360
5139,4897
706,2369
2396,3190
5715,4042
5644,1539
2208,672
2246,1064
970,805
4687,3614
3284,506
1463,4604
4569,3913
1861,116
3766,5498
2352,4866
25,4449
3517,2667
2725,3925
177,2759
1096,5924
4051,2117
1315,61
4437,872
314,2199
565,1319
3527,5253
1375,3963
4946,4968
4632,3576
2969,309
4103,5321
2558,3408
945,1780
4655,2418
2528,1316
5774,4544
4644,5269
5824,1086
4809,325
5565,5064
549,5581
4969,6078
3741,3018
458,1453
5028,357
5250,1927
1647,5017
3262,2231
301,5499
2215,1432
533,2055
4630,1101
5995,2925
604,3738
4141,5728
4061,609
236,2667
1306,535
4052,1973
1019,89
4689,622
5428,2578
5517,3961
1157,5407
3119,777
4699,1048
4532,3194
217,3775
5224,4774
1321,4535
3,4727
3362,1073
2556,1649
84,1541
4194,5232
741,5491
1456,2966
3740,2031
360,3372
776,5151
4651,5431
2650,3974
5729,1505
1967,89
5255,5695
5466,2128
5480,526
5554,2096
1479,3789
5866,4898
5105,3397
2298,4294
5648,149
5690,5056
5065,555
949,4446
4554,3662
610,4115
305,5297
2054,312
3102,3111
5342,3299
2650,2373
228,1482
2783,5948
3532,2274
970,5835
4656,232
2961,49
1304,4451
464,2935
4908,709
727,4925
4773,205
4357,1453
1315,699
2524,2399
3430,5079
5152,4608
2000,1126
614,1962
3617,2599
3499,965
1047,1349
2786,3250
912,5134
5859,2289
5463,2768
4964,2933
3949,1219
2115,2861
549,899
4596,6023
5690,1083
2321,1429
1059,3442
2771,2577
213,639
1055,3562
5701,2261
918,5006
1658,2172
4687,3503
1214,4578
236,3312
1475,838
2025,524
653,4498
1584,5897
862,969
1508,5981
4526,4731
4824,2295
4170,560
816,4950
1491,3872
4799,6088
5537,3069
5309,3869
5172,5620
4364,6059
4499,4569
2035,3129
4741,5632
3955,5346
2260,2125
2897,325
512,1109
1096,2959
5858,1556
3014,1111
4106,2531
4402,1955
851,2870
3028,5663
5934,220
982,2432
540,2729
6030,1395
4387,3444
4336,3765
1628,2751
3176,5452
3919,2841
3415,866
5193,5820
295,2923
3090,846
3917,3033
2273,5210
170,1932
255,199
381,5370
3656,1804
4411,1051
2657,2434
1825,859
848,864
3692,2044
5089,1109
4658,5080
3547,4837
4052,5778
663,1106
2179,1008
2386,3041
3260,3670
4436,5653
5382,654
1639,2926
1533,1690
4085,377
4676,1594
1751,326
3898,3498
3280,2607
88,10
1536,4758
1628,742
1425,3522
3983,5058
1258,470
5206,2581
1907,1711
4418,47
2743,136
2460,3691
4961,5461
4889,5687
644,5654
5905,2263
4061,557
3265,824
3846,5238
4694,4642
5739,3778
6084,4789
5487,6093
5322,1434
1350,1895
3892,1579
4672,5971
3199,3012
4328,2142
2857,402
210,590
1798,3814
1127,4058
5882,3265
346,3294
5422,3933
2321,3464
1526,3397
3148,2243
2744,1446
5218,979
5533,5276
5299,4926
3128,4873
2095,49
5917,5759
305,456
5756,1974
217,3785
3859,4681
4113,3665
5885,3529
5210,3698
6107,2179
492,5265
2069,5025
3265,2788
3444,5446
5966,351
3490,2725
324,2508
4996,6019
5268,4271
2159,3723
1827,795
4061,4020
992,1672
4056,4994
822,4866
6037,871
4928,2390
863,1254
3889,2120
1919,601
2512,3677
975,3225
4610,6096
2179,5330
4213,179
2071,4993
4689,4390
816,4772
4949,916
5471,4732
5716,4147
940,4720
5593,724
2182,3745
1676,5146
4695,2680
4788,5490
1775,2392
5918,18
3608,3169
4531,80
703,4973
4694,5453
4113,2630
4309,2945
1252,5839
5309,4739
5739,522
5054,25
402,2128
5338,4343
1905,5312
2148,1950
330,5140
4678,5642
2205,4547
5517,868
4671,2498
4190,2637
3579,4925
5895,877
4218,1938
3692,2781
2035,3705
4935,183
3834,5076
4209,1862
1712,5068
1707,3966
924,3932
725,3047
4306,4908
3245,4022
3919,883
4982,2881
1833,3712
4031,2479
6103,229
2386,3398
4170,5002
575,1357
1491,3169
5713,2014
5428,5299
3905,4248
2609,1578
4520,1164
3030,4166
1285,5122
2986,5499
514,3785
474,2535
3549,525
594,1168
570,5968
152,837
3874,4529
1812,3442
2152,1500
5627,2175
2752,1803
2778,5197
2597,1275
730,897
3280,389
1115,4964
4364,4841
5742,24
4783,1774
122,4915
5153,3220
4210,2245
3493,1293
3685,2970
507,6014
676,5301
1020,4287
337,4011
173,457
5405,4469
730,2752
2076,3357
1860,1160
4265,5710
3336,4697
1312,1695
3775,3922
3861,1469
570,1148
2962,4929
3615,4276
3801,1225
1987,4990
4965,1254
273,2100
2309,5746
259,1081
4095,1299
1926,2789
5207,4842
4135,119
1280,3591
3151,4104
2711,3423
4280,3220
547,5350
3401,2513
1548,5527
3830,2465
5917,2418
796,5017
2720,5691
5243,3075
4265,5789
5533,5298
2726,539
1514,5494
4201,382
1100,3813
1101,4274
854,1539
869,1018
1151,4464
3247,426
5887,5573
4928,5528
5180,5930
989,5673
304,2706
1942,4452
4165,5370
701,938
1344,454
5209,86
2910,1520
5819,991
3690,439
4931,2836
1281,3697
980,1679
4190,1924
3923,1709
1783,1219
3820,3988
2786,3526
4,426
4803,5551
5342,1029
331,590
4591,4303
5067,2463
2194,1475
5899,5988
404,2661
2194,1960
3917,5124
2284,6006
2180,717
324,408
2073,649
1284,3522
1578,1118
4859,134
3968,5606
2569,4984
3039,5497
6103,4739
262,3121
5914,3896
4695,2715
2748,1759
5578,4384
4380,1921
4158,2422
5105,4035
497,2254
295,1953
4976,4882
2936,3552
5878,4574
3862,2135
5997,5447
3717,5627
3299,3507
730,1119
3601,5313
4287,580
5576,3461
4953,4246
3269,5522
3024,3676
4371,4411
1782,1890
995,4628
4516,990
2053,448
4711,4563
4021,5567
3537,1822
3830,6105
849,3408
5349,5676
5515,5358
3493,5895
3120,362
124,1896
4702,5637
5207,1656
4047,1335
3763,5926
1658,3879
5899,4254
109,4562
5289,2673
2151,2328
2558,418
2923,871
2541,2822
4228,333
1723,703
1355,484
6108,2128
1914,1367
5855,1241
5713,1972
822,3652
3187,2903
4029,4509
5639,742
4930,5579
5240,1799
1063,4047
332,1716
4085,2394
3394,525
312,5377
4421,2499
5910,5810
5000,1159
4066,5174
560,2504
147,5326
4862,6042
1042,2899
6114,2423
1456,3982
809,4577
1906,3545
3595,4115
4794,4129
4764,4324
5528,4305
2314,1885
2650,5261
3292,4281
2797,170
1109,345
107,632
3674,3659
5474,1783
5252,2282
18,542
981,1283
2216,2736
5869,3660
2752,2157
3202,5640
206,5035
454,6070
2157,382
627,3392
4106,1317
224,4977
4582,1890
1902,4207
4945,1127
2259,4710
5422,2103
3169,1993
3743,288
3862,1196
5049,3772
3703,1128
5915,1786
3910,853
5102,2784
749,5710
4822,4818
5785,667
970,5053
1236,2403
545,2462
763,2329
5830,3221
4782,3872
2944,5608
3292,1738
3429,4103
1585,595
6030,1412
452,2562
5562,2514
3236,4567
4156,4557
1178,2473
4482,236
2072,3740
2720,4246
4162,5433
4143,1917
3872,3065
4030,357
4759,3210
5766,4998
115,2268
4283,3049
6100,3501
5425,3231
652,1418
73,2364
3232,6107
3514,3765
4414,4311
1658,3237
3002,1492
2350,5851
3407,5477
5487,2808
5769,991
4979,2236
1150,425
5478,6079
1701,4408
2062,5375
1745,1813
4071,2762
3301,2743
5062,3113
1695,2901
4945,5080
374,3356
4303,3197
3743,5160
4712,1396
2140,0
5179,1557
2348,2213
5973,5697
2357,6048
4346,2938
398,791
2029,507
4669,3969
5835,557
3371,4165
5443,27
849,3242
399,2065
460,5711
2218,4955
5509,3712
1631,3976
4960,2736
2188,380
224,3752
2062,5042
3114,635
5769,869
3284,2767
5784,101
2321,5660
5772,5279
5422,3350
104,1071
1979,4818
4899,2298
2179,4310
4562,157
2794,4222
3382,5582
2548,1737
4427,5034
4828,754
511,1957
2963,2790
4115,808
1716,3847
5803,6117
5471,4019
1623,4389
3862,3407
5470,3466
12,5649
1218,2994
3138,1143
1291,3543
5940,5557
2386,3259
3911,1709
1833,2894
1637,5646
756,6007
4582,1705
3169,2275
5108,4078
4364,828
5103,685
857,1263
4262,3799
471,3892
5474,894
196,2181
3516,2006
436,1035
2666,3732
1494,2378
2546,1396
1913,808
680,4446
697,1597
4145,190
5330,2581
5226,4486
1284,3062
4183,2539
4977,765
2473,3809
1350,4045
5643,1
5345,5149
3903,2913
3872,3415
3706,2557
748,3527
3187,3632
2839,87
142,4411
1772,2903
350,2073
1657,1810
2913,1090
2223,1308
2766,1116
4590,1074
2237,1833
824,307
304,4025
2179,3622
3991,2331
5547,1528
1861,1844
5701,4128
5119,86
5896,422
1635,1899
1019,6021
3937,1254
3875,2234
1801,2851
2342,440
1479,2919
1890,2741
836,4376
4915,3208
3712,4274
5331,3077
548,1941
3814,2187
1939,2368
3874,569
5616,1442
4935,4349
4023,4939
5124,2189
3082,1941
3939,4595
1718,1416
533,3887
682,3195
3379,3982
5008,2427
2766,1598
4241,1802
4525,4370
5818,5728
5639,4219
2866,3457
5849,3243
2190,519
712,2158
5915,570
3587,4572
233,3105
1039,2985
2719,5955
2111,1924
2939,1883
2473,3411
1707,2776
3181,4613
4946,5955
1063,2761
2169,5699
5809,4075
2991,4303
5834,3938
1350,1519
4373,757
4304,5975
4113,4046
3679,1625
3315,5448
4401,2315
1400,5968
5175,3123
1301,3223
3014,4562
2034,1686
5681,1635
1362,5164
4665,5016
5342,4161
5973,4574
4822,2365
1174,682
1927,903
3264,3646
5925,1971
4925,2024
4542,442
5706,5223
4299,3579
1036,4650
5561,1938
3598,1700
743,3359
2682,3182
4341,4617
3290,3407
4654,3821
3167,3635
4963,2459
5405,2761
4864,327
4376,4479
5831,70
799,5822
2483,1459
4710,3841
5213,5976
807,5961
5652,5613
5243,3775
2587,4015
1809,1074
5997,3599
2633,3392
5471,1911
2662,636
3665,4853
96,5140
3459,453
2152,1318
3632,736
4243,3775
4788,1604
154,3527
6016,767
2069,2404
4566,2504
444,2395
3516,920
5194,421
1926,4369
501,2111
5675,4992
4091,4400
3465,3577
56,2925
5898,1945
2443,5679
713,4392
4528,4714
3103,5150
1641,5075
5578,1396
1405,36
3284,1329
4053,2606
2411,1068
5177,4288
5098,1967
1986,5566
5552,884
3932,5379
2587,1119
5785,4126
3939,4091
362,908
3032,2635
4482,5739
5860,1498
2204,481
1753,2856
1851,4281
932,966
3236,2012
3429,96
3569,4380
5624,860
2943,3114
1860,1736
5923,1201
206,3243
5812,4719
1400,1484
3097,3823
4891,524
4007,4975
2169,2325
83,4549
4145,441
5659,4864
1007,2314
1539,3093
3466,4308
4629,871
4985,185
1157,5774
291,1688
1047,4101
1337,191
323,4616
3727,2135
3180,1114
4308,4525
4228,6108
3822,5897
2725,2855
5790,4637
3690,2263
4831,6071
4201,143
1129,288
4908,2648
486,2209
1174,6026
5441,3409
4384,847
863,4126
2485,54
4353,474
2,1840
3666,1744
5867,4441
1185,2543
2304,4175
1384,4608
1464,5286
4432,4452
1360,2340
5715,2987
4610,3881
1098,596
2272,909
5048,5955
5533,1273
5625,4740
5004,2895
1373,4780
5102,2598
3017,1745
1005,3166
1226,3047
1226,5498
570,2433
1455,141
1319,4119
2068,5842
3671,2550
4385,5914
4832,4219
3299,4332
3384,5896
3821,4147
3184,5499
3528,2105
2501,4370
4775,1141
1521,5023
3268,1665
3280,3414
2,473
4248,3959
1983,134
4693,5603
3977,125
4833,5023
3465,1668
980,1932
816,5291
3151,4246
2445,2256
4431,2688
5855,2785
4071,4274
1042,504
5198,4015
930,1942
2764,4952
3778,403
4570,470
2366,4990
3406,1013
862,2867
602,1956
105,3172
3076,2682
3532,3156
2062,493
4185,2843
5960,3663
2142,2012
490,2264
3280,2620
1063,4528
398,5238
3236,1706
3614,3388
1135,553
1054,660
647,1475
1569,1257
3540,2373
2728,1753
2805,1971
3701,3644
2802,2273
1157,4895
5183,5881
1185,2628
4446,2818
5175,5265
4140,950
1061,5479
3487,4594
5208,5496
5713,2528
5463,3167
5731,780
232,2061
1285,911
4106,4181
2746,2296
1497,3002
256,3397
3775,5617
5737,793
3113,3220
4355,2019
5660,1845
3926,875
1730,755
3465,6109
3680,3011
31,5871
4985,972
569,5121
4145,1282
4247,3042
2833,5910
2384,766
3138,2407
474,318
454,2755
5365,1579
785,3899
3585,4756
1112,5469
352,952
3917,457
5506,5724
5028,3757
5667,3715
461,422
1301,3834
2010,4809
5428,1563
5542,5597
3361,4245
4822,179
5642,2170
3194,3033
5074,1465
840,1834
2122,1492
415,2043
5542,4306
4225,4250
4674,5735
1503,2033
6,1966
5091,310
1878,5033
2159,4455
3595,4967
4711,5011
2802,3022
2840,4283
1111,4328
2597,1722
3493,2831
4969,2397
463,5000
723,3647
4940,60
3160,2680
383,5083
2639,5036
3950,2155
3735,1017
5742,5307
3481,4120
3898,2047
6086,3783
2567,3996
73,1412
3391,3554
2815,926
2275,4546
5135,2137
2497,3154
1859,13
5121,3168
2617,4131
5649,2351
5193,1546
5377,982
1967,5557
769,2633
4720,576
5206,3425
2464,2187
2111,3527
4199,6070
4813,760
2858,4368
5764,2696
4658,4523
3721,1707
3417,773
888,413
3570,1964
4690,2299
2204,3244
5123,1748
5393,78
1436,814
1979,860
1119,3873
2304,4228
5237,3959
591,525
5420,3028
4241,208
2648,3112
1764,5291
4401,4055
2823,287
4508,2983
3442,4039
3301,1958
5397,4049
5402,270
575,5352
5218,4165
5701,5775
105,283
6059,5384
1463,3230
2146,217
1021,1511
1757,4217
5882,1559
2840,3648
2159,1292
3163,4784
4693,1446
1494,2812
4404,5588
3743,5988
1040,2541
4700,2007
1001,675
2699,2212
1076,478
2723,2859
822,3417
501,6
236,5660
3120,2951
324,1540
536,305
4976,558
2386,5262
4606,3288
562,5315
3400,4717
2345,1531
1283,1141
5997,4757
1195,2861
834,498
6030,3754
4528,1713
268,2766
3850,2452
1856,5824
398,577
4703,936
2926,1692
2324,871
2407,3087
1653,2083
5818,2370
2839,4392
5477,3340
5977,904
5771,1925
799,4011
2021,2346
3965,5506
2728,407
3923,414
3496,5806
4803,4050
2100,5664
3857,4546
1820,353
5054,5551
3814,2779
5139,429
32,4213
3881,5175
5531,1145
4721,5553
664,2913
